"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"580","RT @Pentaho: How To Train A Machine Brain, Pentaho's 4 Pillars Of AI by @ABridgwater via @forbes https://t.co/Qe9qhtK74v https://t.co/YgDgI…",FALSE,0,NA,2017-03-15 15:10:51,FALSE,NA,"842030337165156357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicklasSkaner",8,TRUE,FALSE,NA,NA
"581","RT @pug_dach: Spannende Neuigkeiten: Pentaho kündigt umfassende Unterstützung für Maschinenlernen an #machinelearning https://t.co/jumKoBUn…",FALSE,0,NA,2017-03-15 15:08:41,FALSE,NA,"842029791171747840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael_Kienle",5,TRUE,FALSE,NA,NA
"582","Machine Learning em 4 passos com #Pentaho #ML #AI - https://t.co/2OsUm8UlCI",FALSE,0,NA,2017-03-15 15:05:03,FALSE,NA,"842028878239535104",NA,"<a href=""http://www.e-setorial.com.br"" rel=""nofollow"">e-Setorial - Blog</a>","esetorialbr",0,FALSE,FALSE,NA,NA
"583","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-15 15:03:17,FALSE,NA,"842028434314403840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s15759180670",25,TRUE,FALSE,NA,NA
"584","RT @PrernaaTyagi: How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI https://t.co/jdLVnOAbiA #machinelearning",FALSE,0,NA,2017-03-15 14:28:06,FALSE,NA,"842019581355003904",NA,"<a href=""http://sportstocks.com"" rel=""nofollow"">sportstocks_com</a>","Crafty_AI",1,TRUE,FALSE,NA,NA
"585","How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI https://t.co/jdLVnOAbiA #machinelearning",FALSE,0,NA,2017-03-15 14:23:16,FALSE,NA,"842018363522072576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrernaaTyagi",1,FALSE,FALSE,NA,NA
"586","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI via @forbes https://t.co/6SE5LS2CjG",FALSE,0,NA,2017-03-15 14:14:19,FALSE,NA,"842016110165794816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LexairHQ",0,FALSE,FALSE,NA,NA
"587","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/eZ3cHMO1TG",FALSE,0,NA,2017-03-15 13:55:46,FALSE,NA,"842011444707266561",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","LucianeDeBarro1",0,FALSE,FALSE,NA,NA
"588","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/6CAoRPPwUz",FALSE,0,NA,2017-03-15 13:48:56,FALSE,NA,"842009723431968769",NA,"<a href=""http://www.nineconnections.com/"" rel=""nofollow"">nine connections</a>","DavidJVDoherty",0,FALSE,FALSE,NA,NA
"589","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 13:33:59,FALSE,NA,"842005960029798401",NA,"<a href=""http://iot.com"" rel=""nofollow"">The IoT Center</a>","binaryloom",36,TRUE,FALSE,NA,NA
"590","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 13:32:42,FALSE,NA,"842005638792265728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharmagourav",36,TRUE,FALSE,NA,NA
"591","RT @evankirstel: How To Train A Machine Brain, @Pentaho's 4 Pillars Of AI by @Abridgwater on @forbes https://t.co/8yiMKTCjUC #AI https://t.…",FALSE,0,NA,2017-03-15 13:31:02,FALSE,NA,"842005216765595648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiksmart",1,TRUE,FALSE,NA,NA
"592","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 13:27:11,FALSE,NA,"842004251710771201",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",36,TRUE,FALSE,NA,NA
"593","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 13:26:15,FALSE,NA,"842004016238333952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gdorn1",36,TRUE,FALSE,NA,NA
"594","How To Train A Machine Brain, @Pentaho's 4 Pillars Of AI by @Abridgwater on @forbes https://t.co/8yiMKTCjUC #AI https://t.co/jgztPunzNj",FALSE,3,NA,2017-03-15 13:15:32,FALSE,NA,"842001318969528320",NA,"<a href=""http://www.twitshot.com"" rel=""nofollow"">Twitshot.com</a>","evankirstel",1,FALSE,FALSE,NA,NA
"595","RT @pug_dach: Spannende Neuigkeiten: Pentaho kündigt umfassende Unterstützung für Maschinenlernen an #machinelearning https://t.co/jumKoBUn…",FALSE,0,NA,2017-03-15 13:05:57,FALSE,NA,"841998907689308161",NA,"<a href=""http://insidestat.nl"" rel=""nofollow"">insidestat_account_bm</a>","insidestat",5,TRUE,FALSE,NA,NA
"596","Spannende Neuigkeiten: Pentaho kündigt umfassende Unterstützung für Maschinenlernen an #machinelearning https://t.co/jumKoBUnmZ @Pentaho",FALSE,5,NA,2017-03-15 13:05:13,FALSE,NA,"841998721189576704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pug_dach",5,FALSE,FALSE,NA,NA
"597","Pentaho pitches its integration platform as a machine learning aid -  RT @jose_garde - https://t.co/cb9yySChU6",FALSE,0,NA,2017-03-15 12:55:11,FALSE,NA,"841996195954282496",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","jjlakosta",0,FALSE,FALSE,NA,NA
"598","Hiring Pentaho Developer for Hyderabad, Delhi, Mumbai, Pune, Bengaluru, Chennai, Kolkata Location https://t.co/xXuIrg1yyp Developer",FALSE,0,NA,2017-03-15 12:45:44,FALSE,NA,"841993819805511682",NA,"<a href=""http://dummy.jobunlock.com/"" rel=""nofollow"">jobunlock</a>","jobunlock",0,FALSE,FALSE,NA,NA
"599","RT @pmalves: #PentahoDay 2017 is approaching - the biggest #pentaho community event in the world, May 11-12, Curitiba, Brazil: https://t.co…",FALSE,0,NA,2017-03-15 12:45:27,FALSE,NA,"841993747638431744",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","codek1",9,TRUE,FALSE,NA,NA
"600","RT @Pentaho: Weka creator Mark Hall breaks down 4 steps to #machinelearning w/ Pentaho step by step in his latest blog post! https://t.co/v…",FALSE,0,NA,2017-03-15 12:44:46,FALSE,NA,"841993573620932609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","enmonjas",26,TRUE,FALSE,NA,NA
"601","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 12:42:17,FALSE,NA,"841992951484055552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elsegundomendez",36,TRUE,FALSE,NA,NA
"602","Pentaho SVP Community e Criador das CTools confirma presença no Pentaho Day https://t.co/qRXuGl0Ie2",FALSE,0,NA,2017-03-15 12:35:02,FALSE,NA,"841991124394905601",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","ODanielRabelo",0,FALSE,FALSE,NA,NA
"603","How To Train A Machine #Brain, Pentaho's 4 Pillars Of #AI https://t.co/d9I9v5LFZS",FALSE,0,NA,2017-03-15 11:58:21,FALSE,NA,"841981892694052864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiandus",0,FALSE,FALSE,NA,NA
"604","Pentaho pitches its integration platform as a machine learning aid - SiliconANGLE - https://t.co/0MwA1bi8XG",FALSE,0,NA,2017-03-15 11:47:32,FALSE,NA,"841979173480497152",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","MartinCiupa",0,FALSE,FALSE,NA,NA
"605","Pentaho SVP Community e Criador das CTools confirma presença no Pentaho Day  https://t.co/mSkMCGUVji",FALSE,0,NA,2017-03-15 11:40:10,FALSE,NA,"841977318511902720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fernandommota",0,FALSE,FALSE,NA,NA
"606","#PentahoDay 2017 is approaching - the biggest #pentaho community event in the world, May 11-12, Curitiba, Brazil: https://t.co/mDG2H2q7hj",FALSE,4,NA,2017-03-15 11:30:48,FALSE,NA,"841974962672013313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",9,FALSE,FALSE,NA,NA
"607","RT @ABridgwater: How To Train A Machine Brain, Pentaho's 4 Pillars Of AI via @forbes https://t.co/iUZO9b49SB 

#ArtificialIntelligence 
#ma…",FALSE,0,NA,2017-03-15 11:23:51,FALSE,NA,"841973210975502336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AscentVP",6,TRUE,FALSE,NA,NA
"608","Pentaho pitches its integration platform as a machine learning aid -  RT @jose_garde - https://t.co/I2gwShNlyk",FALSE,0,NA,2017-03-15 11:17:59,FALSE,NA,"841971734282551296",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","lambdamedia",0,FALSE,FALSE,NA,NA
"609","RT @UriSamuels: #how to modify pentaho bi server home and login screen
#Tech #Internet #Question #HowTO
https://t.co/G1kyqmL3f7",FALSE,0,NA,2017-03-15 11:16:27,FALSE,NA,"841971349291732993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",2,TRUE,FALSE,NA,NA
"610","RT @Pentaho: Weka creator Mark Hall breaks down 4 steps to #machinelearning w/ Pentaho step by step in his latest blog post! https://t.co/v…",FALSE,0,NA,2017-03-15 11:15:58,FALSE,NA,"841971227564625920",NA,"<a href=""https://twitter.com/personaontherun"" rel=""nofollow"">personaontherun</a>","PersonaAI",26,TRUE,FALSE,NA,NA
"611","RT @Pentaho: NEWS - Pentaho ends #machinelearning gridlock with new orchestration capabilities. Read more: https://t.co/kRXgycScAy https://…",FALSE,0,NA,2017-03-15 11:15:57,FALSE,NA,"841971225953894400",NA,"<a href=""https://twitter.com/personaontherun"" rel=""nofollow"">personaontherun</a>","PersonaAI",16,TRUE,FALSE,NA,NA
"612","RT @KenWoodOnTech: How @Pentaho + #IoT does ""Hello World""! Monitoring temp with LED condition indicators &amp; GPS using #PDI #RPi &amp; #MQTT http…",FALSE,0,NA,2017-03-15 11:15:08,FALSE,NA,"841971019518775296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",30,TRUE,FALSE,NA,NA
"613","RT @Pentaho: NEWS - Pentaho ends #machinelearning gridlock with new orchestration capabilities. Read more: https://t.co/kRXgycScAy https://…",FALSE,0,NA,2017-03-15 11:14:27,FALSE,NA,"841970846910550017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",16,TRUE,FALSE,NA,NA
"614","RT @Pentaho: Weka creator Mark Hall breaks down 4 steps to #machinelearning w/ Pentaho step by step in his latest blog post! https://t.co/v…",FALSE,0,NA,2017-03-15 11:14:19,FALSE,NA,"841970811317686272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",26,TRUE,FALSE,NA,NA
"615","RT @ABridgwater: How To Train A Machine Brain, Pentaho's 4 Pillars Of AI via @forbes https://t.co/iUZO9b49SB 

#ArtificialIntelligence 
#ma…",FALSE,0,NA,2017-03-15 11:14:05,FALSE,NA,"841970753838956544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmalves",6,TRUE,FALSE,NA,NA
"616","RT @ArtofWarm: Pentaho pitches its integration platform as a machine learning aid - SiliconANGLE - https://t.co/ImBjIaWX2R",FALSE,0,NA,2017-03-15 10:58:04,FALSE,NA,"841966722680799232",NA,"<a href=""http://sportstocks.com"" rel=""nofollow"">sportstocks_com</a>","Crafty_AI",1,TRUE,FALSE,NA,NA
"617","RT @csv_mapper: ETL Pentaho Data Integration https://t.co/fvL9R6s3o6 #etl #pdi https://t.co/hLerEArajB",FALSE,0,NA,2017-03-15 10:52:04,FALSE,NA,"841965212643254272",NA,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>","csv_mapper",1,TRUE,FALSE,NA,NA
"618","RT @Pentaho: Tune-in to watch @arikpelkey on @theCUBE sharing more about our #machinelearning news today https://t.co/ChnTqHyBm3 #BigDataSV…",FALSE,0,NA,2017-03-15 10:49:21,FALSE,NA,"841964527860215809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BertrandLQ",6,TRUE,FALSE,NA,NA
"619","@villedelyon: Séminaire #BigDataAnalytics @ArrowECS_Fr avec @Pentaho et @HDS_Fr #ObjectStorage #Analytics https://t.co/WbtMM0o9v0",FALSE,1,"villedelyon",2017-03-15 10:47:06,FALSE,NA,"841963963743113220","1197634080","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BertrandLQ",1,FALSE,FALSE,NA,NA
"620","Pentaho pitches its integration platform as a machine learning aid - SiliconANGLE - https://t.co/ImBjIaWX2R",FALSE,1,NA,2017-03-15 10:39:04,FALSE,NA,"841961941518172161",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","ArtofWarm",1,FALSE,FALSE,NA,NA
"621","4 Steps to Machine Learning with Pentaho https://t.co/uKgCpN5FZD",FALSE,0,NA,2017-03-15 10:37:30,FALSE,NA,"841961546590871552",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","joemutsch",0,FALSE,FALSE,NA,NA
"622","Pentaho Ends #MachineLearning Gridlock https://t.co/WloaRQubw3",FALSE,1,NA,2017-03-15 10:31:10,FALSE,NA,"841959952721797120",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GameChange101",0,FALSE,FALSE,NA,NA
"623","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 10:28:08,FALSE,NA,"841959190490959873",NA,"<a href=""http://www.alexhorovitz.com/HAL_9000_AI"" rel=""nofollow""> CentralCore</a>","HAL_9000_AI",36,TRUE,FALSE,NA,NA
"624","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 10:27:34,FALSE,NA,"841959047410667524",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kartik_IoT",36,TRUE,FALSE,NA,NA
"625","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/eoyoJmszn9",FALSE,0,NA,2017-03-15 10:12:58,FALSE,NA,"841955371707179008",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","HeadhunterRandy",0,FALSE,FALSE,NA,NA
"626","ETL Pentaho Data Integration https://t.co/fvL9R6s3o6 #etl #pdi https://t.co/hLerEArajB",FALSE,0,NA,2017-03-15 10:10:21,FALSE,NA,"841954716863086597",NA,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>","csv_mapper",1,FALSE,FALSE,NA,NA
"627","RT @Pentaho: RT @GavLaaaaaaaa: #RealTime #Pentaho CDE Dashboard - #BigData Journey Part 4 https://t.co/WiTBvpDe7U https://t.co/g9X2iv2ZwL",FALSE,1,NA,2017-03-15 10:02:13,FALSE,NA,"841952670336311298",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","spoerkera",0,FALSE,FALSE,NA,NA
"628","Ultimo Match nella #BusinessIntelligence : #Pentaho vs. #QlikView vs. #SAP Business Objects https://t.co/DtZnzojiDq… https://t.co/NLpHLID4fS",FALSE,1,NA,2017-03-15 09:39:10,TRUE,NA,"841946868611485697",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","extrasrl",0,FALSE,FALSE,NA,NA
"629","RT @Pentaho: How To Train A Machine Brain, Pentaho's 4 Pillars Of AI by @ABridgwater via @forbes https://t.co/Qe9qhtK74v https://t.co/YgDgI…",FALSE,0,NA,2017-03-15 09:37:26,FALSE,NA,"841946429526556673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","URadczynska",8,TRUE,FALSE,NA,NA
"630","RT @Pentaho: Tune-in to watch @arikpelkey on @theCUBE sharing more about our #machinelearning news today https://t.co/ChnTqHyBm3 #BigDataSV…",FALSE,0,NA,2017-03-15 09:27:38,FALSE,NA,"841943963808464896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathrineiben",6,TRUE,FALSE,NA,NA
"631","@BRIDGEi2i Pentaho pitches its #IntegrationPlatform as a machine learning...
https://t.co/qxzP8dxNOp via siliconang… https://t.co/muRXa7Bw9E",FALSE,0,"BRIDGEi2i",2017-03-15 09:26:28,TRUE,NA,"841943671696162817","309007739","<a href=""https://www.primal.com"" rel=""nofollow"">Primal for Twitter</a>","Primal",0,FALSE,FALSE,NA,NA
"632","On my way to meet the new #pentaho guy at @bloodwise_uk and support them with a mornings consultancy",FALSE,0,NA,2017-03-15 09:23:32,FALSE,NA,"841942935344156672",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","codek1",0,FALSE,FALSE,NA,NA
"633","Breaking Pentaho Ends Machine Learning Gridlock https://t.co/GGkQVcZHqN",FALSE,0,NA,2017-03-15 09:10:05,FALSE,NA,"841939548594675712",NA,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>","StockGuruDotCom",0,FALSE,FALSE,NA,NA
"634","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-15 09:10:02,FALSE,NA,"841939536255029250",NA,"<a href=""http://aluxoft.com"" rel=""nofollow"">ILikeThatToo</a>","aluxoft",20,TRUE,FALSE,NA,NA
"635","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 09:09:52,FALSE,NA,"841939494517501952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmOneAnalytics",36,TRUE,FALSE,NA,NA
"636","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 08:57:11,FALSE,NA,"841936303046443009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","a_hun1972",36,TRUE,FALSE,NA,NA
"637","RT @Pentaho: VIDEO: Interview with the CIO of @Veikkaus_fi - customer using #analytics to predict and stop #gambling addiction https://t.co…",FALSE,0,NA,2017-03-15 08:48:25,FALSE,NA,"841934096691519492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaraHDS",6,TRUE,FALSE,NA,NA
"638","RT @jminguezc: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/jgm1xNOrLc…",FALSE,0,NA,2017-03-15 08:42:36,FALSE,NA,"841932631361114117",NA,"<a href=""http://www.ns-madenza.com/tweetpress/walesbuzz"" rel=""nofollow"">Wales Buzz July AH</a>","WalesBuzz",10,TRUE,FALSE,NA,NA
"639","RT @jminguezc: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/jgm1xNOrLc…",FALSE,0,NA,2017-03-15 08:40:52,FALSE,NA,"841932196655034368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shahJsaima",10,TRUE,FALSE,NA,NA
"640","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 08:12:14,FALSE,NA,"841924990140325888",NA,"<a href=""http://cloudwatch.ai"" rel=""nofollow"">InsiderThreatRetweetingEngine</a>","InsiderRisk",36,TRUE,FALSE,NA,NA
"641","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 08:11:42,FALSE,NA,"841924854962126849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jitinkapila",36,TRUE,FALSE,NA,NA
"642","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/rK1HhQAHT8 #MachineLearning",FALSE,0,NA,2017-03-15 08:08:17,FALSE,NA,"841923996706852871",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HotAirNetwork",0,FALSE,FALSE,NA,NA
"643","Pentaho Ends Machine Learning Gridlock https://t.co/huuW3ejeh9 #MachineLearning",FALSE,1,NA,2017-03-15 08:08:16,FALSE,NA,"841923991585587200",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HotAirNetwork",0,FALSE,FALSE,NA,NA
"644","RT @Robots_and_AIs: RT @gp_pulipaka 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataSc… https://t.co/UQxS8FHsCe ht…",FALSE,0,NA,2017-03-15 07:48:25,FALSE,NA,"841918994584072192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sCHEFfert",3,TRUE,FALSE,NA,NA
"645","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI - https://t.co/99y1Lt2n8p - #Automation",FALSE,0,NA,2017-03-15 07:19:58,FALSE,NA,"841911838199693313",NA,"<a href=""http://www.artificialintelligenceonline.com/"" rel=""nofollow"">Artificial Intelligence Online</a>","mojtaba_arvin",0,FALSE,FALSE,NA,NA
"646","RT @Robots_and_AIs: RT @gp_pulipaka 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataSc… https://t.co/UQxS8FHsCe ht…",FALSE,0,NA,2017-03-15 06:47:44,FALSE,NA,"841903724071116801",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_robotics_monkey</a>","robotics_monkey",3,TRUE,FALSE,NA,NA
"647","RT @Robots_and_AIs: RT @gp_pulipaka 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataSc… https://t.co/UQxS8FHsCe ht…",FALSE,0,NA,2017-03-15 06:36:43,FALSE,NA,"841900950633754625",NA,"<a href=""https://github.com/mathias3/twitterBot"" rel=""nofollow"">hrabiaKent1</a>","hrabiaKent",3,TRUE,FALSE,NA,NA
"648","RT @gp_pulipaka 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataSc… https://t.co/UQxS8FHsCe https://t.co/wJxlyoVRdG",FALSE,0,NA,2017-03-15 06:36:01,FALSE,NA,"841900776221990914",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Robots_and_AIs",3,FALSE,FALSE,NA,NA
"649","RT @bobehayes: How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI https://t.co/dCNJidUidB #machinelearning",FALSE,0,NA,2017-03-15 06:11:59,FALSE,NA,"841894726290808832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamsHorizon",3,TRUE,FALSE,NA,NA
"650","RT @Robots_and_AIs: RT @gp_pulipaka : 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #Data… https://t.co/UQxS8FHsCe ht…",FALSE,0,NA,2017-03-15 06:05:23,FALSE,NA,"841893067615571968",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"651","RT @gp_pulipaka : 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #Data… https://t.co/UQxS8FHsCe https://t.co/5ovTy23aq4",FALSE,1,NA,2017-03-15 06:05:04,FALSE,NA,"841892987407896576",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Robots_and_AIs",1,FALSE,FALSE,NA,NA
"652","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 06:03:31,FALSE,NA,"841892597635387392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suhaizal",36,TRUE,FALSE,NA,NA
"653","RT @Pentaho: .@IvyTechCC created a data democracy &amp; has been recognized by @Gartner_inc for it! Read more: https://t.co/nHJ723iDT9 @IvyTech…",FALSE,0,NA,2017-03-15 06:00:29,FALSE,NA,"841891836096589825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arikpelkey",8,TRUE,FALSE,NA,NA
"654","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/N5ehVxlqgI #AI #ML",FALSE,0,NA,2017-03-15 06:00:25,FALSE,NA,"841891817633263616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","freyduni",0,FALSE,FALSE,NA,NA
"655","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/1HA1JCjWuf #AI #ML",FALSE,0,NA,2017-03-15 06:00:24,FALSE,NA,"841891814764351492",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","farashod",0,FALSE,FALSE,NA,NA
"656","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/zWj7EG1p7F #AI #ML",FALSE,0,NA,2017-03-15 06:00:22,FALSE,NA,"841891806291890176",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","farashod",0,FALSE,FALSE,NA,NA
"657","Super proud of our ML orchestration launch today.  Great work by a great Pentaho team. https://t.co/FVeKGpT2P5",FALSE,0,NA,2017-03-15 05:57:07,FALSE,NA,"841890986796167168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arikpelkey",0,FALSE,FALSE,NA,NA
"658","RT @gp_pulipaka: 4 Steps to Machine Learning with Pentaho. #BigData #MachineLearning #DataScience #AI #RStats #Python
https://t.co/hZUVq86i…",FALSE,0,NA,2017-03-15 05:49:07,FALSE,NA,"841888971550560258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyamere",36,TRUE,FALSE,NA,NA
